ID,Representative,Cluster,Cluster_Size,Genome,Genome_Type,Cluster_TssC_Type
ChrNC_022270.1|835|WP_012129431.1,ChrNZ_CP015864.1|384|WP_005532468.1,548,18,NC_022270.1,Chr,Chr
ChrNZ_CP045071.1|1067|WP_152164193.1,ChrNZ_CP015864.1|384|WP_005532468.1,548,18,NZ_CP045071.1,Chr,Chr
ChrNZ_CP090178.1|1704|WP_005449474.1,ChrNZ_CP015864.1|384|WP_005532468.1,548,18,NZ_CP090178.1,Chr,Chr
ChrNZ_CP030789.1|1675|WP_010646998.1,ChrNZ_CP015864.1|384|WP_005532468.1,548,18,NZ_CP030789.1,Chr,Chr
ChrNZ_CP026316.1|976|WP_045372234.1,ChrNZ_CP015864.1|384|WP_005532468.1,548,18,NZ_CP026316.1,Chr,Chr
ChrNZ_CP033135.1|659|WP_045372234.1,ChrNZ_CP015864.1|384|WP_005532468.1,548,18,NZ_CP033135.1,Chr,Chr
ChrNZ_CP026102.1|2454|WP_060604750.1,ChrNZ_CP015959.1|1254|WP_107202278.1,549,4,NZ_CP026102.1,Chr,Chr
ChrNZ_CP013348.1|2588|WP_062917265.1,ChrNZ_CP015959.1|1254|WP_107202278.1,549,4,NZ_CP013348.1,Chr,Chr
ChrNZ_CP015959.1|1254|WP_107202278.1,ChrNZ_CP015959.1|1254|WP_107202278.1,549,4,NZ_CP015959.1,Chr,Chr
ChrNZ_CP013103.1|1256|WP_060604750.1,ChrNZ_CP015959.1|1254|WP_107202278.1,549,4,NZ_CP013103.1,Chr,Chr
ChrNZ_CP016170.1|4082|WP_082993887.1,ChrNZ_CP016171.1|4200|WP_156774180.1,550,2,NZ_CP016170.1,Chr,Chr
ChrNZ_CP016171.1|4200|WP_156774180.1,ChrNZ_CP016171.1|4200|WP_156774180.1,550,2,NZ_CP016171.1,Chr,Chr
ChrNZ_CP016170.1|4223|WP_066355216.1,ChrNZ_CP016171.1|4341|WP_066355216.1,551,2,NZ_CP016170.1,Chr,Chr
ChrNZ_CP016171.1|4341|WP_066355216.1,ChrNZ_CP016171.1|4341|WP_066355216.1,551,2,NZ_CP016171.1,Chr,Chr
ChrNZ_CP016171.1|4384|WP_066671760.1,ChrNZ_CP016171.1|4384|WP_066671760.1,552,2,NZ_CP016171.1,Chr,Chr
ChrNZ_CP016170.1|4265|WP_066355382.1,ChrNZ_CP016171.1|4384|WP_066671760.1,552,2,NZ_CP016170.1,Chr,Chr
ChrNZ_CP016172.1|1122|WP_066654874.1,ChrNZ_CP016172.1|1122|WP_066654874.1,553,1,NZ_CP016172.1,Chr,Chr
ChrNZ_CP016172.1|4301|WP_066662403.1,ChrNZ_CP016172.1|4301|WP_066662403.1,554,1,NZ_CP016172.1,Chr,Chr
ChrNZ_CP016172.1|980|WP_066654632.1,ChrNZ_CP016172.1|980|WP_066654632.1,555,1,NZ_CP016172.1,Chr,Chr
ChrNZ_CP016176.1|1202|WP_069315980.1,ChrNZ_CP016176.1|1202|WP_069315980.1,556,1,NZ_CP016176.1,Chr,Chr
ChrNZ_CP016176.1|1227|WP_069316001.1,ChrNZ_CP016176.1|1227|WP_069316001.1,557,1,NZ_CP016176.1,Chr,Chr
ChrNZ_CP016176.1|3052|WP_069317624.1,ChrNZ_CP016176.1|3052|WP_069317624.1,558,1,NZ_CP016176.1,Chr,Chr
ChrNZ_CP016210.1|1371|WP_065340038.1,ChrNZ_CP016210.1|1371|WP_065340038.1,559,2,NZ_CP016210.1,Chr,Chr
ChrNC_008702.1|1295|WP_011765037.1,ChrNZ_CP016210.1|1371|WP_065340038.1,559,2,NC_008702.1,Chr,Chr
ChrNZ_CP016212.1|2199|WP_019436866.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP016212.1,Chr,Chr
ChrNZ_CP022561.1|2169|WP_121783311.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP022561.1,Chr,Chr
ChrNZ_CP026332.1|3070|WP_064491562.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP026332.1,Chr,Chr
ChrNZ_CP045551.1|2337|WP_003254167.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP045551.1,Chr,Chr
ChrNC_017986.1|146|WP_014753479.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NC_017986.1,Chr,Chr
ChrNZ_CP062699.1|3422|WP_014753479.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP062699.1,Chr,Chr
ChrNZ_CP015876.1|3104|WP_014753479.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP015876.1,Chr,Chr
ChrNZ_CP026675.1|4297|WP_064491562.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP026675.1,Chr,Chr
ChrNZ_CP054264.1|2636|WP_010953543.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP054264.1,Chr,Chr
ChrNZ_CP009974.1|4887|WP_019436866.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP009974.1,Chr,Chr
ChrNZ_CP047311.1|2123|WP_003254167.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP047311.1,Chr,Chr
ChrNZ_LR134299.1|3180|WP_010953543.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_LR134299.1,Chr,Chr
ChrNC_002947.4|2640|WP_010953543.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NC_002947.4,Chr,Chr
ChrNZ_CP011525.1|3235|WP_003254167.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP011525.1,Chr,Chr
ChrNZ_CP015202.1|1319|WP_019751119.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP015202.1,Chr,Chr
ChrNZ_CP069080.1|966|WP_003254167.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP069080.1,Chr,Chr
ChrNZ_CP087160.1|2092|WP_230065148.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP087160.1,Chr,Chr
ChrNZ_CP042180.1|3251|WP_010953543.1,ChrNZ_CP016212.1|2199|WP_019436866.1,560,18,NZ_CP042180.1,Chr,Chr
ChrNZ_CP023746.1|494|WP_034870008.1,ChrNZ_CP016377.1|3288|WP_059324499.1,561,8,NZ_CP023746.1,Chr,Chr
ChrNZ_CP016377.1|3288|WP_059324499.1,ChrNZ_CP016377.1|3288|WP_059324499.1,561,8,NZ_CP016377.1,Chr,Chr
ChrNZ_CP067018.1|4112|WP_034870008.1,ChrNZ_CP016377.1|3288|WP_059324499.1,561,8,NZ_CP067018.1,Chr,Chr
ChrNZ_CP039929.1|540|WP_059155456.1,ChrNZ_CP016377.1|3288|WP_059324499.1,561,8,NZ_CP039929.1,Chr,Chr
ChrNZ_CP011059.1|1033|WP_045180161.1,ChrNZ_CP016377.1|3288|WP_059324499.1,561,8,NZ_CP011059.1,Chr,Chr
ChrNZ_CP040516.1|3294|WP_065083392.1,ChrNZ_CP016377.1|3288|WP_059324499.1,561,8,NZ_CP040516.1,Chr,Chr
ChrNZ_CP090369.1|3304|WP_065083392.1,ChrNZ_CP016377.1|3288|WP_059324499.1,561,8,NZ_CP090369.1,Chr,Chr
ChrNZ_CP014337.1|1985|WP_034870008.1,ChrNZ_CP016377.1|3288|WP_059324499.1,561,8,NZ_CP014337.1,Chr,Chr
ChrNZ_CP016443.1|1034|WP_069750337.1,ChrNZ_CP016443.1|1034|WP_069750337.1,562,1,NZ_CP016443.1,Chr,Chr
ChrNZ_CP016464.1|3141|WP_069055561.1,ChrNZ_CP016464.1|3141|WP_069055561.1,563,1,NZ_CP016464.1,Chr,Chr
ChrNZ_CP016591.1|861|WP_067676775.1,ChrNZ_CP016591.1|861|WP_067676775.1,564,1,NZ_CP016591.1,Chr,Chr
ChrNZ_CP016634.1|1040|WP_070091469.1,ChrNZ_CP016634.1|1040|WP_070091469.1,565,1,NZ_CP016634.1,Chr,Chr
ChrNZ_CP016796.1|1428|WP_072712867.1,ChrNZ_CP016796.1|1428|WP_072712867.1,566,1,NZ_CP016796.1,Chr,Chr
ChrNZ_CP016895.1|2095|WP_067556062.1,ChrNZ_CP016895.1|2095|WP_067556062.1,567,1,NZ_CP016895.1,Chr,Chr
ChrNZ_CP016928.1|3641|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP016928.1,Chr,Chr
ChrNZ_CP024711.1|1322|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP024711.1,Chr,Chr
ChrNZ_CP051460.1|1306|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP051460.1,Chr,Chr
ChrNZ_CP024710.1|1320|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP024710.1,Chr,Chr
ChrNZ_CP071062.1|1325|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP071062.1,Chr,Chr
ChrNZ_CP051458.1|1320|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP051458.1,Chr,Chr
ChrNZ_CP015137.1|3095|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP015137.1,Chr,Chr
ChrNZ_CP017454.1|1013|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP017454.1,Chr,Chr
ChrNZ_CP017453.1|1021|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP017453.1,Chr,Chr
ChrNZ_CP051457.1|1322|WP_022632820.1,ChrNZ_CP016928.1|3641|WP_022632820.1,568,10,NZ_CP051457.1,Chr,Chr
ChrNZ_CP016930.1|453|WP_071628791.1,ChrNZ_CP016930.1|453|WP_071628791.1,569,4,NZ_CP016930.1,Chr,Chr
ChrNZ_CP022375.1|453|WP_071628791.1,ChrNZ_CP016930.1|453|WP_071628791.1,569,4,NZ_CP022375.1,Chr,Chr
ChrNZ_CP022376.1|453|WP_071628791.1,ChrNZ_CP016930.1|453|WP_071628791.1,569,4,NZ_CP022376.1,Chr,Chr
ChrNZ_CP022377.1|446|WP_071628791.1,ChrNZ_CP016930.1|453|WP_071628791.1,569,4,NZ_CP022377.1,Chr,Chr
ChrNZ_CP009456.1|1439|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP009456.1,Chr,Chr
ChrNZ_CP009838.1|2945|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP009838.1,Chr,Chr
ChrNZ_CP030980.1|2358|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP030980.1,Chr,Chr
ChrNZ_LR134335.1|810|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_LR134335.1,Chr,Chr
ChrNC_008800.1|2528|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NC_008800.1,Chr,Chr
ChrNZ_CP068147.1|2887|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP068147.1,Chr,Chr
ChrNZ_CP068146.1|2978|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP068146.1,Chr,Chr
ChrNZ_CP016931.1|1714|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP016931.1,Chr,Chr
ChrNZ_LR134161.1|2617|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_LR134161.1,Chr,Chr
ChrNZ_HF571988.1|2781|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_HF571988.1,Chr,Chr
ChrNC_017564.1|1355|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NC_017564.1,Chr,Chr
ChrNZ_CP011286.1|1414|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP011286.1,Chr,Chr
ChrNZ_CP011118.1|2675|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP011118.1,Chr,Chr
ChrNC_015224.1|1570|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NC_015224.1,Chr,Chr
ChrNZ_CP009367.1|1897|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_CP009367.1,Chr,Chr
ChrNZ_LR590469.1|389|WP_005157570.1,ChrNZ_CP016931.1|1714|WP_005157570.1,570,16,NZ_LR590469.1,Chr,Chr
ChrNZ_CP017024.1|1453|WP_187980805.1,ChrNZ_CP017024.1|1453|WP_187980805.1,571,1,NZ_CP017024.1,Chr,Chr
ChrNZ_CP017073.1|3044|WP_012272846.1,ChrNZ_CP017073.1|3044|WP_012272846.1,572,2,NZ_CP017073.1,Chr,Chr
ChrNC_010322.1|3195|WP_012272846.1,ChrNZ_CP017073.1|3044|WP_012272846.1,572,2,NC_010322.1,Chr,Chr
ChrNZ_CP044522.1|1317|WP_077377255.1,ChrNZ_CP017114.1|2045|WP_077377255.1,573,2,NZ_CP044522.1,Chr,Chr
ChrNZ_CP017114.1|2045|WP_077377255.1,ChrNZ_CP017114.1|2045|WP_077377255.1,573,2,NZ_CP017114.1,Chr,Chr
ChrNZ_CP017141.1|3130|WP_069380199.1,ChrNZ_CP017141.1|3130|WP_069380199.1,574,1,NZ_CP017141.1,Chr,Chr
ChrNZ_CP017147.1|3195|WP_069690986.1,ChrNZ_CP017147.1|3195|WP_069690986.1,575,1,NZ_CP017147.1,Chr,Chr
ChrNZ_CP017169.1|4791|WP_140793670.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP017169.1,Chr,Chr
ChrNZ_CP070500.1|5707|WP_011554794.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP070500.1,Chr,Chr
ChrNC_008095.1|4629|WP_011554794.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NC_008095.1,Chr,Chr
ChrNZ_CP080534.1|4846|WP_011554794.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP080534.1,Chr,Chr
ChrNZ_CP068048.1|4755|WP_011554794.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP068048.1,Chr,Chr
ChrNZ_CP017174.1|4671|WP_140793670.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP017174.1,Chr,Chr
ChrNZ_CP080538.1|2687|WP_011554794.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP080538.1,Chr,Chr
ChrNZ_CP065375.1|4647|WP_011554794.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP065375.1,Chr,Chr
ChrNZ_CP017171.1|4484|WP_011554794.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP017171.1,Chr,Chr
ChrNZ_CP017170.1|4655|WP_140793670.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP017170.1,Chr,Chr
ChrNZ_CP017172.1|4817|WP_140793670.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP017172.1,Chr,Chr
ChrNZ_CP017173.1|4671|WP_140793670.1,ChrNZ_CP017173.1|4671|WP_140793670.1,576,12,NZ_CP017173.1,Chr,Chr
ChrNZ_CP017480.1|3509|WP_046967723.1,ChrNZ_CP017480.1|3509|WP_046967723.1,577,1,NZ_CP017480.1,Chr,Chr
ChrNZ_CP017483.1|1250|WP_070425910.1,ChrNZ_CP017483.1|1250|WP_070425910.1,578,1,NZ_CP017483.1,Chr,Chr
ChrNZ_CP017562.2|1664|WP_027194120.1,ChrNZ_CP017562.2|1664|WP_027194120.1,579,1,NZ_CP017562.2,Chr,Chr
ChrNZ_CP017562.2|843|WP_027196205.1,ChrNZ_CP017562.2|843|WP_027196205.1,580,1,NZ_CP017562.2,Chr,Chr
ChrNZ_CP017668.1|1078|WP_070527484.1,ChrNZ_CP017668.1|1078|WP_070527484.1,581,1,NZ_CP017668.1,Chr,Chr
ChrNZ_CP077388.1|3744|WP_217008169.1,ChrNZ_CP017671.1|1316|WP_042848029.1,582,7,NZ_CP077388.1,Chr,Chr
ChrNZ_CP076258.1|1311|WP_198861264.1,ChrNZ_CP017671.1|1316|WP_042848029.1,582,7,NZ_CP076258.1,Chr,Chr
ChrNZ_CP066315.1|1311|WP_198861264.1,ChrNZ_CP017671.1|1316|WP_042848029.1,582,7,NZ_CP066315.1,Chr,Chr
ChrNZ_CP017671.1|1316|WP_042848029.1,ChrNZ_CP017671.1|1316|WP_042848029.1,582,7,NZ_CP017671.1,Chr,Chr
ChrNZ_CP087584.1|2627|WP_042848029.1,ChrNZ_CP017671.1|1316|WP_042848029.1,582,7,NZ_CP087584.1,Chr,Chr
ChrNZ_CP059345.1|1402|WP_042848029.1,ChrNZ_CP017671.1|1316|WP_042848029.1,582,7,NZ_CP059345.1,Chr,Chr
ChrNZ_CP027418.1|2557|WP_042848029.1,ChrNZ_CP017671.1|1316|WP_042848029.1,582,7,NZ_CP027418.1,Chr,Chr
ChrNZ_CP017687.1|3904|WP_047274747.1,ChrNZ_CP017687.1|3904|WP_047274747.1,583,4,NZ_CP017687.1,Chr,Chr
ChrNZ_CP062158.2|2106|WP_047274747.1,ChrNZ_CP017687.1|3904|WP_047274747.1,583,4,NZ_CP062158.2,Chr,Chr
ChrNZ_CP075180.1|1472|WP_047274747.1,ChrNZ_CP017687.1|3904|WP_047274747.1,583,4,NZ_CP075180.1,Chr,Chr
ChrNZ_CP075177.1|292|WP_047274747.1,ChrNZ_CP017687.1|3904|WP_047274747.1,583,4,NZ_CP075177.1,Chr,Chr
ChrNZ_CP017751.1|2504|WP_071013375.1,ChrNZ_CP017751.1|2504|WP_071013375.1,584,1,NZ_CP017751.1,Chr,Chr
ChrNZ_CP017748.1|586|WP_071037057.1,ChrNZ_CP017754.1|2040|WP_071037057.1,585,2,NZ_CP017748.1,Chr,Chr
ChrNZ_CP017754.1|2040|WP_071037057.1,ChrNZ_CP017754.1|2040|WP_071037057.1,585,2,NZ_CP017754.1,Chr,Chr
ChrNZ_CP017757.2|1543|WP_078196144.1,ChrNZ_CP017757.2|1543|WP_078196144.1,586,1,NZ_CP017757.2,Chr,Chr
ChrNZ_CP017758.1|2803|WP_078201542.1,ChrNZ_CP017758.1|2803|WP_078201542.1,587,1,NZ_CP017758.1,Chr,Chr
ChrNZ_CP006829.1|332|WP_231473304.1,ChrNZ_CP017810.1|455|WP_075274500.1,588,3,NZ_CP006829.1,Chr,Chr
ChrNC_020888.1|350|WP_041588611.1,ChrNZ_CP017810.1|455|WP_075274500.1,588,3,NC_020888.1,Chr,Chr
ChrNZ_CP017810.1|455|WP_075274500.1,ChrNZ_CP017810.1|455|WP_075274500.1,588,3,NZ_CP017810.1,Chr,Chr
ChrNZ_CP017908.1|661|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017908.1,Chr,Chr
ChrNZ_CP017912.1|661|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017912.1,Chr,Chr
ChrNZ_CP017918.1|1472|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017918.1,Chr,Chr
ChrNZ_CP017900.1|676|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017900.1,Chr,Chr
ChrNZ_CP017897.1|660|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017897.1,Chr,Chr
ChrNZ_CP017892.1|661|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017892.1,Chr,Chr
ChrNZ_CP017890.1|676|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017890.1,Chr,Chr
ChrNZ_CP017903.1|665|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017903.1,Chr,Chr
ChrNZ_CP017914.1|661|WP_054730200.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP017914.1,Chr,Chr
ChrNZ_CP046805.1|117|WP_158155205.1,ChrNZ_CP017897.1|660|WP_054730200.1,589,10,NZ_CP046805.1,Chr,Chr
ChrNZ_CP077232.1|1610|WP_216969039.1,ChrNZ_CP017938.1|2174|WP_078220574.1,590,6,NZ_CP077232.1,Chr,Chr
ChrNZ_CP015145.1|1772|WP_033850377.1,ChrNZ_CP017938.1|2174|WP_078220574.1,590,6,NZ_CP015145.1,Chr,Chr
ChrNZ_CP017938.1|2174|WP_078220574.1,ChrNZ_CP017938.1|2174|WP_078220574.1,590,6,NZ_CP017938.1,Chr,Chr
ChrNZ_CP020015.1|2266|WP_016141470.1,ChrNZ_CP017938.1|2174|WP_078220574.1,590,6,NZ_CP020015.1,Chr,Chr
ChrNZ_CP077205.1|2819|WP_216946366.1,ChrNZ_CP017938.1|2174|WP_078220574.1,590,6,NZ_CP077205.1,Chr,Chr
ChrNC_016603.1|640|YP_004994908.1,ChrNZ_CP017938.1|2174|WP_078220574.1,590,6,NC_016603.1,Chr,Chr
ChrNZ_CP017946.1|2384|WP_126112988.1,ChrNZ_CP017946.1|2384|WP_126112988.1,591,1,NZ_CP017946.1,Chr,Chr
ChrNZ_CP018049.1|2128|WP_104502641.1,ChrNZ_CP018049.1|2128|WP_104502641.1,592,1,NZ_CP018049.1,Chr,Chr
ChrNZ_CP027761.1|4869|WP_065953261.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027761.1,Chr,Chr
ChrNZ_CP018049.1|5075|WP_104505157.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP018049.1,Chr,Chr
ChrNZ_CP011117.2|2893|WP_043048103.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP011117.2,Chr,Chr
ChrNZ_CP027730.1|5125|WP_124365002.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027730.1,Chr,Chr
ChrNZ_CP027759.1|4977|WP_065953261.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027759.1,Chr,Chr
ChrNZ_CP027760.1|5103|WP_065953261.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027760.1,Chr,Chr
ChrNZ_CP027758.1|5386|WP_043048103.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027758.1,Chr,Chr
ChrNZ_LR590482.1|5949|WP_043048103.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_LR590482.1,Chr,Chr
ChrNZ_CP089985.1|5450|WP_233892982.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP089985.1,Chr,Chr
ChrNZ_CP027755.1|5507|WP_043048103.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027755.1,Chr,Chr
ChrNZ_CP027731.1|5002|WP_065953261.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027731.1,Chr,Chr
ChrNZ_CP027732.1|5013|WP_065953261.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027732.1,Chr,Chr
ChrNZ_CP027733.1|5053|WP_065953261.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027733.1,Chr,Chr
ChrNC_020209.1|4015|WP_003231690.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NC_020209.1,Chr,Chr
ChrNZ_CP027734.1|4792|WP_065953261.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027734.1,Chr,Chr
ChrNZ_CP027754.1|5855|WP_043048103.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027754.1,Chr,Chr
ChrNZ_CP027728.1|4967|WP_065953261.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027728.1,Chr,Chr
ChrNZ_CP027756.1|5724|WP_124356353.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027756.1,Chr,Chr
ChrNZ_CP027757.1|5316|WP_043048103.1,ChrNZ_CP018049.1|5075|WP_104505157.1,593,19,NZ_CP027757.1,Chr,Chr
ChrNZ_CP018095.1|3012|WP_055460460.1,ChrNZ_CP018095.1|3012|WP_055460460.1,594,1,NZ_CP018095.1,Chr,Chr
ChrNZ_CP066121.1|4092|WP_004832253.1,ChrNZ_CP018259.1|26|WP_004832253.1,595,4,NZ_CP066121.1,Chr,Chr
ChrNZ_AP024708.1|4118|WP_004832253.1,ChrNZ_CP018259.1|26|WP_004832253.1,595,4,NZ_AP024708.1,Chr,Chr
ChrNZ_CP018259.1|26|WP_004832253.1,ChrNZ_CP018259.1|26|WP_004832253.1,595,4,NZ_CP018259.1,Chr,Chr
ChrNZ_CP066119.1|26|WP_004832253.1,ChrNZ_CP018259.1|26|WP_004832253.1,595,4,NZ_CP066119.1,Chr,Chr
ChrNZ_CP018308.1|2992|WP_088877462.1,ChrNZ_CP018308.1|2992|WP_088877462.1,596,1,NZ_CP018308.1,Chr,Chr
ChrNZ_CP018311.1|1512|WP_088880093.1,ChrNZ_CP018311.1|1512|WP_088880093.1,597,1,NZ_CP018311.1,Chr,Chr
ChrNZ_CP025538.1|932|WP_017188807.1,ChrNZ_CP018312.1|1891|WP_038886657.1,598,4,NZ_CP025538.1,Chr,Chr
ChrNZ_CP071855.1|812|WP_252041738.1,ChrNZ_CP018312.1|1891|WP_038886657.1,598,4,NZ_CP071855.1,Chr,Chr
ChrNZ_AP019798.1|889|WP_143692222.1,ChrNZ_CP018312.1|1891|WP_038886657.1,598,4,NZ_AP019798.1,Chr,Chr
ChrNZ_CP018312.1|1891|WP_038886657.1,ChrNZ_CP018312.1|1891|WP_038886657.1,598,4,NZ_CP018312.1,Chr,Chr
ChrNZ_AP019798.1|888|WP_143692221.1,ChrNZ_CP018312.1|1892|WP_088881143.1,599,3,NZ_AP019798.1,Chr,Chr
ChrNZ_CP071855.1|811|WP_138955987.1,ChrNZ_CP018312.1|1892|WP_088881143.1,599,3,NZ_CP071855.1,Chr,Chr
ChrNZ_CP018312.1|1892|WP_088881143.1,ChrNZ_CP018312.1|1892|WP_088881143.1,599,3,NZ_CP018312.1,Chr,Chr
ChrNZ_CP018319.1|2243|WP_074872049.1,ChrNZ_CP018319.1|2243|WP_074872049.1,600,1,NZ_CP018319.1,Chr,Chr
ChrNZ_CP033144.1|1239|WP_122067562.1,ChrNZ_CP018680.2|638|WP_074050394.1,601,4,NZ_CP033144.1,Chr,Chr
ChrNZ_CP090179.1|1108|WP_038899055.1,ChrNZ_CP018680.2|638|WP_074050394.1,601,4,NZ_CP090179.1,Chr,Chr
ChrNZ_CP018680.2|638|WP_074050394.1,ChrNZ_CP018680.2|638|WP_074050394.1,601,4,NZ_CP018680.2,Chr,Chr
ChrNZ_CP019959.1|3067|WP_078608676.1,ChrNZ_CP018680.2|638|WP_074050394.1,601,4,NZ_CP019959.1,Chr,Chr
ChrNZ_CP018725.1|2104|WP_005993932.1,ChrNZ_CP018725.1|2104|WP_005993932.1,602,2,NZ_CP018725.1,Chr,Chr
ChrNZ_CP018470.1|2429|WP_005993932.1,ChrNZ_CP018725.1|2104|WP_005993932.1,602,2,NZ_CP018470.1,Chr,Chr
ChrNZ_CP018756.1|2013|WP_079222223.1,ChrNZ_CP018756.1|2013|WP_079222223.1,603,1,NZ_CP018756.1,Chr,Chr
